FID	NAME	VALUE
368	CTime2	43.29
369	CTime3	21.17
369	CTime2	44.49
369	CTime1	21.17
370	CTime3	21.10
370	CTime2	44.49
370	CTime1	21.09
371	CTime3	21.47
371	CTime2	43.25
371	CTime1	21.47
372	CTime1	20.88
372	CTime2	81.72
372	CTime3	21.31
373	CTime3	21.65
373	CTime2	81.92
373	CTime1	21.65
374	CTime2	44.83
374	CTime1	21.22
374	CTime3	21.65
375	CTime3	21.59
375	CTime2	44.75
375	CTime1	21.59
376	CTime3	23.54
376	CTime1	23.25
376	CTime2	45.82
377	CTime1	22.34
377	CTime2	46.57
377	CTime3	22.34
378	CTime2	44.10
378	CTime1	21.07
378	CTime3	21.07
379	CTime2	43.32
379	CTime1	21.58
379	CTime3	21.58
380	CTime2	43.26
380	CTime1	21.00
380	CTime3	21.00
381	CTime2	43.23
381	CTime1	21.55
381	CTime3	21.55
382	CTime1	21.07
382	CTime2	43.28
382	CTime3	21.07
383	CTime3	21.70
383	CTime1	21.70
383	CTime2	43.43
384	CTime3	21.25
384	CTime2	43.62
384	CTime1	21.24
385	CTime3	21.35
385	CTime2	43.28
385	CTime1	21.35
386	CTime3	21.51
386	CTime2	43.55
386	CTime1	21.27
387	CTime3	21.25
387	CTime1	21.25
387	CTime2	43.45
388	CTime3	21.64
388	CTime2	46.66
388	CTime1	21.21
389	CTime3	21.10
389	CTime1	21.10
389	CTime2	48.03
390	CTime2	44.38
390	CTime1	21.06
390	CTime3	21.06
391	CTime3	21.47
391	CTime1	21.47
391	CTime2	43.20
392	CTime3	20.97
392	CTime2	43.13
392	CTime1	20.97
393	CTime1	21.33
393	CTime2	43.02
393	CTime3	21.33
394	CTime1	21.14
394	CTime2	43.17
394	CTime3	21.14
395	CTime3	21.54
395	CTime1	21.54
395	CTime2	43.37
396	CTime3	21.48
396	CTime2	43.70
396	CTime1	21.23
397	CTime1	21.66
397	CTime2	43.81
397	CTime3	21.66
398	CTime1	21.18
398	CTime2	43.89
398	CTime3	21.54
399	CTime3	21.62
399	CTime1	21.19
399	CTime2	87.82
400	CTime3	21.63
400	CTime2	90.50
400	CTime1	21.20
401	CTime3	21.55
401	CTime1	21.54
401	CTime2	46.47
402	CTime1	21.06
402	CTime2	43.29
402	CTime3	21.06
403	CTime3	21.31
403	CTime1	21.31
403	CTime2	43.06
404	CTime3	21.42
404	CTime2	43.43
404	CTime1	21.25
405	CTime3	21.68
405	CTime2	331.42
405	CTime1	21.24
406	CTime3	21.31
406	CTime2	342.44
406	CTime1	20.88
407	CTime1	21.64
407	CTime2	54.77
407	CTime3	21.64
408	CTime2	26.55
408	CTime1	21.90
408	CTime3	22.34
409	CTime3	20.68
409	CTime2	70.96
409	CTime1	20.68
410	CTime2	245.98
410	CTime1	21.21
410	CTime3	21.65
411	CTime1	21.10
411	CTime2	244.98
411	CTime3	21.10
412	CTime3	21.45
412	CTime1	21.45
412	CTime2	43.23
413	CTime3	21.09
413	CTime2	43.22
413	CTime1	21.09
414	CTime2	43.16
414	CTime1	21.39
414	CTime3	21.39
415	CTime3	21.11
415	CTime2	43.18
415	CTime1	21.11
416	CTime1	21.35
416	CTime2	43.16
416	CTime3	21.35
417	CTime3	21.11
417	CTime2	43.16
417	CTime1	21.11
418	CTime2	43.29
418	CTime1	21.50
418	CTime3	21.50
419	CTime1	21.17
419	CTime2	43.35
419	CTime3	21.17
420	CTime3	21.63
420	CTime1	21.63
420	CTime2	43.50
421	CTime2	44.99
421	CTime1	21.22
421	CTime3	21.65
422	CTime1	21.52
422	CTime2	44.84
422	CTime3	21.52
423	CTime3	21.31
423	CTime1	20.88
423	CTime2	86.02
424	CTime3	21.60
424	CTime2	86.13
424	CTime1	21.60
425	CTime3	23.99
425	CTime1	23.98
425	CTime2	46.28
426	CTime3	21.10
426	CTime2	27.04
426	CTime1	20.67
427	CTime3	21.19
427	CTime1	20.76
427	CTime2	27.02
428	CTime1	20.75
428	CTime2	26.96
428	CTime3	21.18
429	CTime3	21.03
429	CTime2	27.56
429	CTime1	20.60
430	CTime3	21.21
430	CTime2	27.07
430	CTime1	20.78
431	CTime1	20.71
431	CTime2	26.99
431	CTime3	21.14
432	CTime2	208.66
432	CTime1	21.36
432	CTime3	21.36
433	CTime2	42.94
433	CTime1	20.88
433	CTime3	20.88
434	CTime1	21.50
434	CTime2	43.10
434	CTime3	21.50
435	CTime3	21.48
435	CTime2	25.68
435	CTime1	21.04
436	CTime3	21.38
436	CTime1	20.95
436	CTime2	25.57
437	CTime1	21.08
437	CTime2	94.51
437	CTime3	21.08
438	CTime1	21.60
