FID	NAME	VALUE
17	PRDStop	0.00
17	BRcgStop	0.00
17	BNDRcgStop	0.00
17	McFwait	585.60
17	CDErr	0.00
17	FBStop	0.00
17	Bwait	0.00
17	Mente	0.00
17	Trbl	0.00
17	CMErr	0.00
17	OthrStop	0.00
17	DataEdit	0.00
17	JointPassWait	0.00
17	CPErr	0.00
17	OtherLStop	331.90
17	BRcg	94.76
17	MHRcgStop	0.00
17	UnitAdjust	0.00
17	CTErr	0.00
17	Prod	6609.27
17	McRwait	2745.99
17	CnvStop	0.00
17	Cwait	0.00
17	BNDStop	0.00
17	CRErr	0.00
18	Fwait	669.23
18	ProdView	0.00
18	Change	48.55
18	JudgeStop	0.00
18	Idle	0.00
18	PowerON	6679.33
18	TRSErr	0.00
18	Pwait	0.00
18	SCStop	0.00
18	TotalStop	4874.31
18	Mount	1354.88
18	Load	316.10
18	Actual	1440.37
18	SCEStop	0.00
18	Rwait	3822.15
18	BRcgStop	0.00
18	BNDRcgStop	0.00
18	McFwait	585.60
18	CDErr	0.00
18	Swait	0.00
18	PRDStop	0.00
18	Bwait	0.00
18	CMErr	0.00
18	Mente	0.00
18	Trbl	0.00
18	OthrStop	0.00
18	FBStop	0.00
18	BRcg	85.49
18	CPErr	0.00
18	JointPassWait	0.00
18	DataEdit	0.00
18	OtherLStop	382.92
18	MHRcgStop	0.00
18	CTErr	0.00
18	UnitAdjust	0.00
18	Prod	6630.78
18	McRwait	2745.99
18	CnvStop	0.00
18	CRErr	0.00
18	Cwait	0.00
18	BNDStop	0.00
19	FBStop	0.00
19	OthrStop	0.00
19	CMErr	0.00
19	Mente	0.00
19	Trbl	0.00
19	Bwait	0.00
19	OtherLStop	351.01
19	CPErr	0.00
19	JointPassWait	0.00
19	DataEdit	0.00
19	BRcg	96.10
19	McRwait	2745.99
19	CnvStop	0.00
19	Prod	6651.74
19	CTErr	0.00
19	UnitAdjust	0.00
19	MHRcgStop	0.00
19	BNDStop	0.00
19	Cwait	0.00
19	CRErr	0.00
19	PowerON	6769.70
19	JudgeStop	0.00
19	Idle	0.00
19	Change	117.96
19	ProdView	0.00
19	Fwait	677.48
19	Load	287.63
19	Mount	1385.63
19	TotalStop	4882.38
19	SCStop	0.00
19	Pwait	0.00
19	TRSErr	0.00
19	Rwait	3853.89
19	Actual	1481.73
19	SCEStop	0.00
19	PRDStop	0.00
19	Swait	0.00
19	CDErr	0.00
19	McFwait	585.60
19	BNDRcgStop	0.00
19	BRcgStop	0.00
20	Swait	0.00
20	PRDStop	0.00
20	BRcgStop	0.00
20	BNDRcgStop	0.00
20	McFwait	585.60
20	CDErr	0.00
20	SCEStop	0.00
20	Actual	1461.56
20	Rwait	3822.15
20	TotalStop	4894.64
20	Mount	1374.35
20	Load	317.08
20	TRSErr	0.00
20	SCStop	0.00
20	Pwait	0.00
20	Idle	0.00
20	JudgeStop	0.00
20	PowerON	6721.83
20	Fwait	669.23
20	ProdView	0.00
20	Change	48.55
20	Cwait	0.00
20	BNDStop	0.00
20	CRErr	0.00
20	MHRcgStop	0.00
20	UnitAdjust	0.00
20	CTErr	0.00
20	Prod	6673.28
20	CnvStop	0.00
20	McRwait	2745.99
20	JointPassWait	0.00
20	DataEdit	0.00
20	CPErr	0.00
20	OtherLStop	403.26
20	BRcg	87.21
20	FBStop	0.00
20	Bwait	0.00
20	CMErr	0.00
20	Mente	0.00
20	Trbl	0.00
20	OthrStop	0.00
21	Load	303.53
21	Mount	1404.26
21	TotalStop	4888.37
21	TRSErr	0.00
21	Pwait	0.00
21	SCStop	0.00
