FID	NAME	VALUE
48	BcrStatus	0
48	Output	3
49	LotName	RSD000NH-05
49	BcrStatus	0
49	Output	3
49	ProductID	2197
49	PlanID	0
49	Stage	1
49	SerialStatus	0
49	LotNumber	1
49	Rev	87
49	Serial	297175
49	Lane	1
49	Code	YEP0PTD000NH|00|A|101634201639|01
50	Code	YEP0PTD000NH|00|A|101634201638|01
50	Lane	2
50	Serial	297177
50	LotNumber	1
50	Rev	87
50	SerialStatus	0
50	Stage	1
50	PlanID	0
50	ProductID	2197
50	Output	3
50	BcrStatus	0
50	LotName	RSD000NH-05
51	BcrStatus	0
51	Output	3
51	LotName	RSD000NH-05
51	SerialStatus	0
51	Code	YEP0PTD000NH|00|A|101634201637|01
51	Lane	1
51	Rev	87
51	LotNumber	1
51	Serial	297179
51	Stage	1
51	ProductID	2197
51	PlanID	0
52	LotName	RSD000NH-05
52	BcrStatus	0
52	Output	3
52	PlanID	0
52	ProductID	2197
52	Stage	1
52	SerialStatus	0
52	LotNumber	1
52	Rev	87
52	Serial	297181
52	Code	YEP0PTD000NH|00|A|101634201636|01
52	Lane	2
53	SerialStatus	0
53	LotNumber	1
53	Serial	297183
53	Rev	87
53	Lane	1
53	Code	YEP0PTD000NH|00|A|101634201635|01
53	PlanID	0
53	ProductID	2197
53	Stage	1
53	BcrStatus	0
53	Output	3
53	LotName	RSD000NH-05
54	Stage	1
54	PlanID	0
54	ProductID	2197
54	Lane	2
54	Code	YEP0PTD000NH|00|A|101634201634|01
54	LotNumber	1
54	Serial	297185
54	Rev	87
54	SerialStatus	0
54	LotName	RSD000NH-05
54	Output	3
54	BcrStatus	0
55	Output	3
55	BcrStatus	0
55	LotName	RSD000NH-05
55	Serial	297187
55	LotNumber	1
55	Rev	87
55	Code	YEP0PTD000NH|00|A|101634201633|01
55	Lane	1
55	SerialStatus	0
55	ProductID	2197
55	PlanID	0
55	Stage	1
56	SerialStatus	0
56	Code	YEP0PTD000NH|00|A|101634201632|01
56	Lane	2
56	Rev	87
56	LotNumber	1
56	Serial	297189
56	Stage	1
56	PlanID	0
56	ProductID	2197
56	BcrStatus	0
56	Output	3
56	LotName	RSD000NH-05
57	LotNumber	1
57	Serial	297191
57	Rev	87
57	Lane	1
57	Code	YEP0PTD000NH|00|A|101634201702|01
57	SerialStatus	0
57	ProductID	2197
57	PlanID	0
57	Stage	1
57	Output	3
57	BcrStatus	0
57	LotName	RSD000NH-05
58	Stage	1
58	ProductID	2197
58	PlanID	0
58	SerialStatus	0
58	Code	YEP0PTD000NH|00|A|101634201701|01
58	Lane	2
58	Rev	87
58	LotNumber	1
58	Serial	297193
58	LotName	RSD000NH-05
58	BcrStatus	0
58	Output	3
59	BcrStatus	0
59	Output	3
59	LotName	RSD000NH-05
59	SerialStatus	0
59	Code	YEP0PTD000NH|00|A|101634201700|01
59	Lane	1
59	Serial	297195
59	LotNumber	1
59	Rev	87
59	Stage	1
59	ProductID	2197
59	PlanID	0
60	Rev	87
60	LotNumber	1
60	Serial	297197
60	Lane	2
60	Code	YEP0PTD000NH|00|A|101634201699|01
60	SerialStatus	0
60	PlanID	0
60	ProductID	2197
60	Stage	1
60	Output	3
60	BcrStatus	0
60	LotName	RSD000NH-05
61	Stage	1
61	PlanID	0
61	ProductID	2197
61	SerialStatus	0
61	Code	YEP0PTD000NH|00|A|101634201698|01
61	Lane	1
61	LotNumber	1
61	Rev	87
61	Serial	297199
61	LotName	RSD000NH-05
61	BcrStatus	0
61	Output	3
62	LotName	RSD000NH-05
62	Output	3
62	BcrStatus	0
62	PlanID	0
62	ProductID	2197
62	Stage	1
62	LotNumber	1
62	Serial	297201
62	Rev	87
62	Code	YEP0PTD000NH|00|A|101634201697|01
62	Lane	2
62	SerialStatus	0
63	LotName	RSD000NH-05
63	BcrStatus	0
63	Output	3
63	ProductID	2197
63	PlanID	0
63	Stage	1
63	SerialStatus	0
63	LotNumber	1
63	Rev	87
63	Serial	297203
63	Lane	1
63	Code	YEP0PTD000NH|00|A|101634201696|01
64	Stage	1
64	PlanID	0
64	ProductID	2197
64	SerialStatus	0
64	Code	YEP0PTD000NH|00|A|101634201695|01
64	Lane	2
64	LotNumber	1
64	Serial	297205
64	Rev	87
64	LotName	RSD000NH-05
64	BcrStatus	0
64	Output	3
65	SerialStatus	0
65	Serial	297207
65	LotNumber	1
65	Rev	87
65	Code	YEP0PTD000NH|00|A|101634201694|01
65	Lane	1
65	ProductID	2197
65	PlanID	0
65	Stage	1
65	BcrStatus	0
65	Output	3
65	LotName	RSD000NH-05
66	Stage	1
66	PlanID	0
66	ProductID	2197
66	SerialStatus	0
66	Lane	2
