FID	NAME	VALUE
12	OtherLStop	54
12	CPErr	0
12	JointPassWait	0
12	TRSMiss	0
12	CTErr	0
12	LotBoard	70
12	MHRcgStop	0
12	McRwait	40
12	CnvStop	0
12	Module	70
12	Board	70
12	BNDStop	0
12	Cwait	0
12	CRErr	0
12	JudgeStop	0
12	Fwait	4
12	TPMiss	5
12	SCStop	0
12	Pwait	0
12	THMiss	0
12	TDispense	0
12	TRSErr	0
12	SCEStop	0
12	Rwait	101
12	TRMiss	2
12	TDMiss	0
12	Swait	0
12	TPickup	12607
12	TPriming	0
12	LotModule	70
12	BRcgStop	0
12	CDErr	0
12	McFwait	4
12	BNDRcgStop	0
13	OtherLStop	59
13	JointPassWait	0
13	CPErr	0
13	TRSMiss	0
13	FBStop	0
13	TMount	12780
13	Trbl	0
13	CMErr	0
13	Bwait	0
13	OthrStop	0
13	TMMiss	0
13	Board	71
13	BNDStop	0
13	Cwait	0
13	CRErr	0
13	CTErr	0
13	MHRcgStop	0
13	LotBoard	71
13	CnvStop	0
13	McRwait	40
13	Module	71
13	TPMiss	4
13	Pwait	0
13	SCStop	0
13	TRSErr	0
13	TDispense	0
13	THMiss	3
13	JudgeStop	0
13	Fwait	4
13	TDMiss	0
13	Swait	0
13	TPickup	12789
13	TPriming	0
13	LotModule	71
13	BRcgStop	0
13	CDErr	0
13	BNDRcgStop	0
13	McFwait	4
13	SCEStop	0
13	Rwait	87
13	TRMiss	2
14	OthrStop	0
14	TMMiss	0
14	Trbl	0
14	CMErr	0
14	Bwait	0
14	TMount	12780
14	FBStop	0
14	TRSMiss	0
14	OtherLStop	55
14	CPErr	0
14	JointPassWait	0
14	Module	71
14	CnvStop	0
14	McRwait	40
14	CTErr	0
14	LotBoard	71
14	MHRcgStop	0
14	CRErr	0
14	Board	71
14	BNDStop	0
14	Cwait	0
14	Fwait	4
14	JudgeStop	0
14	SCStop	0
14	Pwait	0
14	TDispense	0
14	THMiss	0
14	TRSErr	0
14	TPMiss	5
14	TRMiss	2
14	Rwait	103
14	SCEStop	0
14	CDErr	0
14	McFwait	4
14	BNDRcgStop	0
14	LotModule	71
14	TPriming	0
14	BRcgStop	0
14	TPickup	12787
14	TDMiss	0
14	Swait	0
15	TRMiss	3
15	Rwait	89
15	SCEStop	0
15	McFwait	4
15	BNDRcgStop	0
15	CDErr	0
15	BRcgStop	0
15	TPriming	0
15	LotModule	72
15	TPickup	12972
15	Swait	0
15	TDMiss	0
15	Fwait	4
15	JudgeStop	0
15	THMiss	5
15	TDispense	0
15	TRSErr	0
15	Pwait	0
15	SCStop	0
15	TPMiss	4
15	Module	72
15	CnvStop	0
15	McRwait	40
15	LotBoard	72
15	MHRcgStop	0
15	CTErr	0
15	CRErr	0
15	Cwait	0
15	Board	72
15	BNDStop	0
15	OthrStop	0
15	TMMiss	0
15	Bwait	0
15	CMErr	0
15	Trbl	0
15	TMount	12960
15	FBStop	0
15	TRSMiss	0
15	JointPassWait	0
15	CPErr	0
15	OtherLStop	60
16	Swait	0
16	TDMiss	0
16	TPickup	12967
16	BRcgStop	0
16	TPriming	0
16	LotModule	72
16	BNDRcgStop	0
16	McFwait	5
16	CDErr	0
16	SCEStop	0
16	Rwait	105
16	TRMiss	2
16	TPMiss	5
16	THMiss	0
16	TDispense	0
16	TRSErr	0
16	Pwait	0
16	SCStop	0
16	JudgeStop	0
16	Fwait	5
16	Cwait	0
16	Board	72
16	BNDStop	0
16	CRErr	0
16	LotBoard	72
16	MHRcgStop	0
16	CTErr	0
16	McRwait	40
16	CnvStop	0
16	Module	72
16	CPErr	0
16	JointPassWait	0
16	OtherLStop	55
16	TRSMiss	0
16	FBStop	0
16	TMount	12960
16	Bwait	0
16	Trbl	0
16	CMErr	0
16	TMMiss	0
16	OthrStop	0
17	Fwait	5
17	JudgeStop	0
17	TDispense	0
17	TRSErr	0
17	THMiss	5
17	Pwait	0
17	SCStop	0
17	TPMiss	4
17	TRMiss	3
17	Rwait	90
17	SCEStop	0
17	McFwait	5
17	BNDRcgStop	0
17	CDErr	0
17	BRcgStop	0
17	LotModule	73
17	TPriming	0
17	TPickup	13152
17	Swait	0
17	TDMiss	0
17	OthrStop	0
17	TMMiss	0
17	Bwait	0
17	Trbl	0
17	CMErr	0
17	TMount	13140
17	FBStop	0
17	TRSMiss	0
17	JointPassWait	0
17	CPErr	0
17	OtherLStop	61
17	Module	73
17	CnvStop	0
17	McRwait	40
17	MHRcgStop	0
17	LotBoard	73
17	CTErr	0
17	CRErr	0
17	Cwait	0
17	Board	73
17	BNDStop	0
18	JudgeStop	0
18	Fwait	6
18	TPMiss	5
18	TRSErr	0
18	TDispense	0
18	THMiss	0
18	SCStop	0
18	Pwait	0
18	Rwait	105
18	SCEStop	0
18	TRMiss	2
18	TPickup	13147
18	Swait	0
18	TDMiss	0
18	McFwait	5
18	BNDRcgStop	0
18	CDErr	0
18	BRcgStop	0
18	LotModule	73
18	TPriming	0
18	TMount	13140
18	FBStop	0
18	OthrStop	0
18	TMMiss	0
18	Bwait	0
18	CMErr	0
18	Trbl	0
18	TRSMiss	0
18	CPErr	0
18	JointPassWait	0
18	OtherLStop	56
18	CnvStop	0
18	McRwait	40
18	MHRcgStop	0
18	LotBoard	73
18	CTErr	0
18	Module	73
18	Cwait	0
18	Board	73
18	BNDStop	0
18	CRErr	0
19	CDErr	0
19	BNDRcgStop	0
19	McFwait	5
19	TPriming	0
19	LotModule	74
19	BRcgStop	0
19	TPickup	13333
19	TDMiss	0
19	Swait	0
19	TRMiss	4
19	Rwait	90
19	SCEStop	0
19	Pwait	0
19	SCStop	0
19	TDispense	0
19	TRSErr	0
19	THMiss	5
19	TPMiss	4
19	Fwait	6
19	JudgeStop	0
19	CRErr	0
19	BNDStop	0
19	Board	74
19	Cwait	0
19	Module	74
19	CnvStop	0
19	McRwait	40
19	CTErr	0
19	LotBoard	74
19	MHRcgStop	0
19	TRSMiss	0
19	OtherLStop	62
19	JointPassWait	0
19	CPErr	0
19	TMMiss	0
19	OthrStop	0
19	CMErr	0
19	Trbl	0
19	Bwait	0
19	TMount	13320
