CMS2-A2 2016/01/22 09:29:54 0 0 1
CMS2-A2 2016/01/22 09:30:03 0 1 2
CMS2-A2 2016/01/22 09:30:40 0 1 1
CMS2-A2 2016/01/22 09:30:43 0 0 2
CMS2-A2 2016/01/22 09:31:28 0 0 1
CMS2-A2 2016/01/22 09:31:30 0 1 2
CMS2-A2 2016/01/22 09:32:11 0 1 1
CMS2-A2 2016/01/22 09:32:19 0 0 2
CMS2-A2 2016/01/22 09:33:02 0 0 1
CMS2-A2 2016/01/22 09:33:03 0 1 2
CMS2-A2 2016/01/22 09:34:03 0 0 2
CMS2-A2 2016/01/22 09:39:00 0 1 1
CMS2-A2 2016/01/22 09:39:07 0 0 1
CMS2-A2 2016/01/22 09:41:26 0 1 2
CMS2-A2 2016/01/22 09:41:35 0 0 2
CMS2-A2 2016/01/22 09:42:14 0 1 1
CMS2-A2 2016/01/22 09:42:30 0 0 1
CMS2-A2 2016/01/22 09:43:07 0 1 2
CMS2-A2 2016/01/22 09:43:21 0 0 2
CMS2-A2 2016/01/22 09:43:47 0 1 1
CMS2-A2 2016/01/22 09:44:07 0 0 1
CMS2-A2 2016/01/22 09:44:33 0 1 2
CMS2-A2 2016/01/22 09:44:57 0 0 2
CMS2-A2 2016/01/22 09:45:13 0 1 1
CMS2-A2 2016/01/22 09:45:44 0 0 1
CMS2-A2 2016/01/22 09:45:59 0 1 2
CMS2-A2 2016/01/22 09:46:36 0 0 2
CMS2-A2 2016/01/22 09:46:40 0 1 1
CMS2-A2 2016/01/22 09:47:21 0 0 1
CMS2-A2 2016/01/22 09:47:34 0 1 2
CMS2-A2 2016/01/22 09:48:13 0 0 2
CMS2-A2 2016/01/22 09:48:25 0 1 1
CMS2-A2 2016/01/22 09:48:57 0 0 1
CMS2-A2 2016/01/22 09:49:20 0 1 2
CMS2-A2 2016/01/22 09:49:49 0 0 2
CMS2-A2 2016/01/22 09:50:08 0 1 1
CMS2-A2 2016/01/22 09:50:34 0 0 1
CMS2-A2 2016/01/22 09:51:01 0 1 2
CMS2-A2 2016/01/22 09:51:25 0 0 2
CMS2-A2 2016/01/22 09:51:48 0 1 1
CMS2-A2 2016/01/22 09:52:10 0 0 1
CMS2-A2 2016/01/22 09:52:44 0 1 2
CMS2-A2 2016/01/22 09:53:10 0 0 2
CMS2-A2 2016/01/22 09:53:31 0 1 1
CMS2-A2 2016/01/22 09:53:55 0 0 1
CMS2-A2 2016/01/22 09:54:26 0 1 2
CMS2-A2 2016/01/22 09:54:46 0 0 2
CMS2-A2 2016/01/22 09:55:17 0 1 1
CMS2-A2 2016/01/22 09:55:32 0 0 1
CMS2-A2 2016/01/22 09:56:12 0 1 2
CMS2-A2 2016/01/22 09:56:22 0 0 2
CMS2-A2 2016/01/22 09:57:00 0 1 1
CMS2-A2 2016/01/22 09:57:07 0 0 1
CMS2-A2 2016/01/22 09:57:54 0 1 2
CMS2-A2 2016/01/22 09:58:05 0 0 2
CMS2-A2 2016/01/22 09:58:42 0 1 1
CMS2-A2 2016/01/22 09:58:50 0 0 1
CMS2-A2 2016/01/22 10:03:30 0 1 2
CMS2-A2 2016/01/22 10:03:40 0 0 2
CMS2-A2 2016/01/22 10:04:18 0 1 1
CMS2-A2 2016/01/22 10:04:29 0 0 1
CMS2-A2 2016/01/22 10:05:13 0 1 2
CMS2-A2 2016/01/22 10:05:23 0 0 2
CMS2-A2 2016/01/22 10:06:03 0 1 1
CMS2-A2 2016/01/22 10:06:10 0 0 1
CMS2-A2 2016/01/22 10:06:58 0 1 2
CMS2-A2 2016/01/22 10:07:08 0 0 2
CMS2-A2 2016/01/22 10:08:58 0 1 1
CMS2-A2 2016/01/22 10:09:05 0 0 1
CMS2-A2 2016/01/22 10:09:53 0 1 2
CMS2-A2 2016/01/22 10:10:06 0 0 2
CMS2-A2 2016/01/22 10:10:40 0 1 1
CMS2-A2 2016/01/22 10:10:51 0 0 1
CMS2-A2 2016/01/22 10:11:35 0 1 2
CMS2-A2 2016/01/22 10:11:44 0 0 2
CMS2-A2 2016/01/22 10:12:22 0 1 1
CMS2-A2 2016/01/22 10:12:29 0 0 1
CMS2-A2 2016/01/22 10:13:17 0 1 2
CMS2-A2 2016/01/22 10:13:27 0 0 2
CMS2-A2 2016/01/22 10:14:05 0 1 1
CMS2-A2 2016/01/22 10:16:33 0 1 2
CMS2-A2 2016/01/22 10:34:46 0 0 1
