CMS2-A2 20160122094433 0 1 2
CMS2-A2 20160122094457 0 0 2
CMS2-A2 20160122094513 0 1 1
CMS2-A2 20160122094544 0 0 1
CMS2-A2 20160122094559 0 1 2
CMS2-A2 20160122094636 0 0 2
CMS2-A2 20160122094640 0 1 1
CMS2-A2 20160122094721 0 0 1
CMS2-A2 20160122094734 0 1 2
CMS2-A2 20160122094813 0 0 2
CMS2-A2 20160122094825 0 1 1
CMS2-A2 20160122094857 0 0 1
CMS2-A2 20160122094920 0 1 2
CMS2-A2 20160122094949 0 0 2
CMS2-A2 20160122095008 0 1 1
CMS2-A2 20160122095034 0 0 1
CMS2-A2 20160122095101 0 1 2
CMS2-A2 20160122095125 0 0 2
CMS2-A2 20160122095148 0 1 1
CMS2-A2 20160122095210 0 0 1
CMS2-A2 20160122095244 0 1 2
CMS2-A2 20160122095310 0 0 2
CMS2-A2 20160122095331 0 1 1
CMS2-A2 20160122095355 0 0 1
CMS2-A2 20160122095426 0 1 2
CMS2-A2 20160122095446 0 0 2
CMS2-A2 20160122095517 0 1 1
CMS2-A2 20160122095532 0 0 1
CMS2-A2 20160122095612 0 1 2
CMS2-A2 20160122095622 0 0 2
CMS2-A2 20160122095700 0 1 1
CMS2-A2 20160122095707 0 0 1
CMS2-A2 20160122095754 0 1 2
CMS2-A2 20160122095805 0 0 2
CMS2-A2 20160122095842 0 1 1
CMS2-A2 20160122095850 0 0 1
CMS2-A2 20160122100330 0 1 2
CMS2-A2 20160122100340 0 0 2
CMS2-A2 20160122100418 0 1 1
CMS2-A2 20160122100429 0 0 1
CMS2-A2 20160122100513 0 1 2
CMS2-A2 20160122100523 0 0 2
CMS2-A2 20160122100603 0 1 1
CMS2-A2 20160122100610 0 0 1
CMS2-A2 20160122100658 0 1 2
CMS2-A2 20160122100708 0 0 2
CMS2-A2 20160122100858 0 1 1
CMS2-A2 20160122100905 0 0 1
CMS2-A2 20160122100953 0 1 2
CMS2-A2 20160122101006 0 0 2
CMS2-A2 20160122101040 0 1 1
CMS2-A2 20160122101051 0 0 1
CMS2-A2 20160122101135 0 1 2
CMS2-A2 20160122101144 0 0 2
CMS2-A2 20160122101222 0 1 1
CMS2-A2 20160122101229 0 0 1
CMS2-A2 20160122101317 0 1 2
CMS2-A2 20160122101327 0 0 2
CMS2-A2 20160122101405 0 1 1
CMS2-A2 20160122101633 0 1 2
CMS2-A2 20160122103446 0 0 1
CMS2-A2 20160122103547 0 0 1
CMS2-A2 20160122103641 0 0 2
CMS2-A2 20160122103732 0 0 1
CMS2-A2 20160122103746 0 1 1
CMS2-A2 20160122103845 0 1 1
CMS2-A2 20160122103850 0 0 2
CMS2-A2 20160122103935 0 1 2
CMS2-A2 20160122103946 0 0 1
CMS2-A2 20160122104024 0 1 1
CMS2-A2 20160122104050 0 0 2
CMS2-A2 20160122104114 0 1 2
CMS2-A2 20160122104143 0 0 1
CMS2-A2 20160122104204 0 1 1
CMS2-A2 20160122104238 0 0 2
CMS2-A2 20160122104255 0 1 2
CMS2-A2 20160122104329 0 0 1
CMS2-A2 20160122104354 0 1 1
CMS2-A2 20160122104425 0 0 2
CMS2-A2 20160122104445 0 1 2
CMS2-A2 20160122104517 0 0 1
CMS2-A2 20160122104535 0 1 1
CMS2-A2 20160122104611 0 0 2
CMS2-A2 20160122104625 0 1 2
CMS2-A2 20160122104703 0 0 1
CMS2-A2 20160122104715 0 1 1
CMS2-A2 20160122104806 0 1 2
CMS2-A2 20160122104808 0 0 2
CMS2-A2 20160122104856 0 1 1
CMS2-A2 20160122104900 0 0 1
CMS2-A2 20160122104946 0 1 2
CMS2-A2 20160122104954 0 0 2
CMS2-A2 20160122105046 0 1 1
CMS2-A2 20160122105046 0 0 1
CMS2-A2 20160122105137 0 1 2
CMS2-A2 20160122105142 0 0 2
CMS2-A2 20160122105227 0 1 1
CMS2-A2 20160122105234 0 0 1
CMS2-A2 20160122105318 0 1 2
CMS2-A2 20160122105329 0 0 2
CMS2-A2 20160122105406 0 1 1
CMS2-A2 20160122105421 0 0 1
CMS2-A2 20160122105457 0 1 2
CMS2-A2 20160122105516 0 0 2
CMS2-A2 20160122105546 0 1 1
CMS2-A2 20160122105608 0 0 1
CMS2-A2 20160122105637 0 1 2
CMS2-A2 20160122105703 0 0 2
CMS2-A2 20160122105726 0 1 1
CMS2-A2 20160122105756 0 0 1
CMS2-A2 20160122105816 0 1 2
CMS2-A2 20160122134032 0 0 4
CMS2-A2 20160122134111 0 1 4
CMS2-A2 20160122134143 0 0 5
CMS2-A2 20160122134219 0 0 5
CMS2-A2 20160122134520 0 1 5
CMS2-A2 20160122134708 0 1 1
CMS2-A2 20160122134710 0 0 1
CMS2-A2 20160122134751 0 1 1
CMS2-A2 20160122134756 0 0 2
CMS2-A2 20160122134834 0 0 1
CMS2-A2 20160122134836 0 1 2
CMS2-A2 20160122134911 0 0 2
CMS2-A2 20160122134913 0 1 1
CMS2-A2 20160122134949 0 0 1
CMS2-A2 20160122134951 0 1 2
CMS2-A2 20160122135025 0 0 2
CMS2-A2 20160122135028 0 1 1
CMS2-A2 20160122135103 0 0 1
CMS2-A2 20160122135105 0 1 2
CMS2-A2 20160122135139 0 0 2
CMS2-A2 20160122135142 0 1 1
CMS2-A2 20160122135218 0 0 1
CMS2-A2 20160122135220 0 1 2
CMS2-A2 20160122135254 0 0 2
CMS2-A2 20160122135257 0 1 1
CMS2-A2 20160122135333 0 0 1
CMS2-A2 20160122135334 0 1 2
CMS2-A2 20160122135408 0 0 2
CMS2-A2 20160122135411 0 1 1
CMS2-A2 20160122135447 0 0 1
CMS2-A2 20160122135449 0 1 2
CMS2-A2 20160122135523 0 0 2
CMS2-A2 20160122135525 0 1 1
CMS2-A2 20160122135601 0 0 1
CMS2-C3 20160122091909 0 0 2
CMS2-C3 20160122092027 0 0 1
CMS2-C3 20160122092039 0 1 1
CMS2-C3 20160122092110 0 0 2
CMS2-C3 20160122092131 0 1 2
CMS2-C3 20160122092155 0 0 1
CMS2-C3 20160122092221 0 1 1
CMS2-C3 20160122092237 0 0 2
CMS2-C3 20160122092312 0 1 2
CMS2-C3 20160122092322 0 0 1
CMS2-C3 20160122092402 0 1 1
CMS2-C3 20160122092405 0 0 2
CMS2-C3 20160122092453 0 0 1
CMS2-C3 20160122092454 0 1 2
CMS2-C3 20160122092543 0 0 2
CMS2-C3 20160122092544 0 1 1
CMS2-C3 20160122092636 0 1 2
CMS2-C3 20160122092730 0 1 1
CMS2-C3 20160122092820 0 0 1
CMS2-C3 20160122092822 0 1 2
CMS2-C3 20160122093110 0 1 1
CMS2-C3 20160122093111 0 0 2
CMS2-C3 20160122093808 0 0 1
CMS2-C3 20160122093808 0 1 2
CMS2-C3 20160122094017 0 1 1
CMS2-C3 20160122094029 0 0 2
CMS2-C3 20160122094117 0 0 1
CMS2-C3 20160122094127 0 1 2
CMS2-C3 20160122094210 0 0 2
CMS2-C3 20160122094221 0 1 1
CMS2-C3 20160122094255 0 0 1
CMS2-C3 20160122094313 0 1 2
CMS2-C3 20160122094337 0 0 2
CMS2-C3 20160122094403 0 1 1
CMS2-C3 20160122094421 0 0 1
CMS2-C3 20160122094454 0 1 2
CMS2-C3 20160122094503 0 0 2
CMS2-C3 20160122094544 0 1 1
CMS2-C3 20160122094547 0 0 1
CMS2-C3 20160122094629 0 0 2
CMS2-C3 20160122094636 0 1 2
CMS2-C3 20160122094723 0 0 1
CMS2-C3 20160122094730 0 1 1
CMS2-C3 20160122094806 0 0 2
CMS2-C3 20160122094822 0 1 2
CMS2-C3 20160122094849 0 0 1
CMS2-C3 20160122094912 0 1 1
CMS2-C3 20160122094931 0 0 2
CMS2-C3 20160122095004 0 1 2
CMS2-C3 20160122095015 0 0 1
CMS2-C3 20160122095053 0 1 1
CMS2-C3 20160122095057 0 0 2
CMS2-C3 20160122095144 0 0 1
CMS2-C3 20160122095146 0 1 2
CMS2-C3 20160122095235 0 0 2
CMS2-C3 20160122095236 0 1 1
CMS2-C3 20160122095327 0 0 1
CMS2-C3 20160122095328 0 1 2
CMS2-C3 20160122095419 0 0 2
CMS2-C3 20160122095423 0 1 1
CMS2-C3 20160122095513 0 0 1
CMS2-C3 20160122095515 0 1 2
CMS2-C3 20160122095603 0 0 2
CMS2-C3 20160122095605 0 1 1
CMS2-C3 20160122095655 0 0 1
CMS2-C3 20160122095656 0 1 2
CMS2-C3 20160122095746 0 0 2
CMS2-C3 20160122095747 0 1 1
CMS2-C3 20160122095838 0 0 1
CMS2-C3 20160122100233 0 1 2
CMS2-C3 20160122100322 0 0 2
CMS2-C3 20160122100322 0 1 1
CMS2-C3 20160122100414 0 0 1
CMS2-C3 20160122100415 0 1 2
CMS2-C3 20160122100505 0 0 2
CMS2-C3 20160122100509 0 1 1
CMS2-C3 20160122100600 0 0 1
CMS2-C3 20160122100600 0 1 2
CMS2-C3 20160122100649 0 0 2
CMS2-C3 20160122100804 0 1 1
CMS2-C3 20160122100854 0 0 1
CMS2-C3 20160122100855 0 1 2
CMS2-C3 20160122100944 0 0 2
CMS2-C3 20160122100945 0 1 1
CMS2-C3 20160122101036 0 0 1
CMS2-C3 20160122101037 0 1 2
CMS2-C3 20160122101126 0 0 2
CMS2-C3 20160122101127 0 1 1
CMS2-C3 20160122101218 0 0 1
CMS2-C3 20160122101219 0 1 2
CMS2-C3 20160122101308 0 0 2
CMS2-C3 20160122101309 0 1 1
CMS2-C3 20160122101533 0 0 1
CMS2-C3 20160122101536 0 1 2
CMS2-C3 20160122101625 0 0 2
CMS2-C3 20160122101625 0 1 1
CMS2-C3 20160122101717 0 1 2
CMS2-C3 20160122101725 0 0 1
CMS2-C3 20160122101807 0 0 2
CMS2-C3 20160122101808 0 1 1
CMS2-C3 20160122101858 0 0 1
CMS2-C3 20160122101900 0 1 2
CMS2-C3 20160122101948 0 0 2
CMS2-C3 20160122101949 0 1 1
CMS2-C3 20160122102046 0 1 2
CMS2-C3 20160122102135 0 1 1
CMS2-C3 20160122102227 0 1 2
CMS2-C3 20160122103942 0 0 1
CMS2-C3 20160122104045 0 0 1
CMS2-C3 20160122104051 0 1 1
CMS2-C3 20160122104142 0 0 2
CMS2-C3 20160122104149 0 1 1
CMS2-C3 20160122104235 0 0 1
CMS2-C3 20160122104247 0 1 2
CMS2-C3 20160122104331 0 0 2
CMS2-C3 20160122104342 0 1 1
CMS2-C3 20160122104425 0 0 1
CMS2-C3 20160122104439 0 1 2
CMS2-C3 20160122104531 0 0 2
CMS2-C3 20160122104531 0 1 1
CMS2-C3 20160122104626 0 0 1
CMS2-C3 20160122104635 0 1 2
CMS2-C3 20160122104722 0 0 2
CMS2-C3 20160122104728 0 1 1
CMS2-C3 20160122104816 0 0 1
CMS2-C3 20160122104826 0 1 2
CMS2-C3 20160122104911 0 0 2
CMS2-C3 20160122104919 0 1 1
CMS2-C3 20160122105005 0 0 1
CMS2-C3 20160122105016 0 1 2
CMS2-C3 20160122105101 0 0 2
CMS2-C3 20160122105108 0 1 1
CMS2-C3 20160122105155 0 0 1
CMS2-C3 20160122105205 0 1 2
CMS2-C3 20160122105258 0 1 1
CMS2-C3 20160122105302 0 0 2
CMS2-C3 20160122105356 0 0 1
CMS2-C3 20160122105405 0 1 2
CMS2-C3 20160122105451 0 0 2
CMS2-C3 20160122105457 0 1 1
CMS2-C3 20160122105546 0 0 1
CMS2-C3 20160122105555 0 1 2
CMS2-C3 20160122105642 0 0 2
CMS2-C3 20160122105656 0 1 1
CMS2-C3 20160122105747 0 1 2
CMS2-C3 20160122134022 0 0 1
CMS2-C3 20160122134042 0 1 1
CMS2-C3 20160122134103 0 0 2
CMS2-C3 20160122134122 0 1 2
CMS2-C3 20160122134146 0 0 3
CMS2-C3 20160122134204 0 1 3
CMS2-C3 20160122134227 0 0 4
CMS2-C3 20160122134247 0 1 4
CMS2-C3 20160122134750 0 0 5
CMS2-C3 20160122134832 0 1 1
CMS2-C3 20160122134941 0 0 1
CMS2-C3 20160122135002 0 1 2
CMS2-C3 20160122135018 0 0 1
CMS2-C3 20160122135037 0 1 1
CMS2-C3 20160122135057 0 0 2
CMS2-C3 20160122135119 0 1 2
CMS2-C3 20160122135135 0 0 1
CMS2-C3 20160122135154 0 1 1
CMS2-C3 20160122135214 0 0 2
CMS2-C3 20160122135236 0 1 2
CMS2-C3 20160122135252 0 0 1
CMS2-C3 20160122135310 0 1 1
CMS2-C3 20160122135341 0 0 2
CMS2-C3 20160122135403 0 1 2
CMS2-C3 20160122135419 0 0 1
CMS2-C3 20160122135437 0 1 1
CMS2-C3 20160122135457 0 0 2
CMS2-C3 20160122135535 0 0 1
